0.3,0.3
0.33,0.3
0.36,0.3
0.39,0.3
0.42,0.3
0.45,0.3
0.48,0.3
0.51,0.3
0.54,0.3
0.57,0.3
0.6,0.3
0.36,0.27
0.48,0.27
0.51,0.27
0.54,0.27
0.6,0.27
0.33,0.24
0.39,0.24
0.42,0.24
0.45,0.24
0.57,0.24
0.36,0.21
0.48,0.21
0.51,0.21
0.54,0.21
0.6,0.21
0.36,0.18
0.48,0.18
0.51,0.18
0.54,0.18
0.6,0.18
0.36,0.15
0.48,0.15
0.51,0.15
0.54,0.15
0.6,0.15
0.33,0.12
0.39,0.12
0.42,0.12
0.45,0.12
0.57,0.12
0.33,0.09
0.39,0.09
0.42,0.09
0.45,0.09
0.57,0.09
0.33,0.06
0.39,0.06
0.42,0.06
0.45,0.06
0.57,0.06
0.36,0.03
0.48,0.03
0.51,0.03
0.54,0.03
0.6,0.03
0.33,-0.0
0.39,-0.0
0.42,-0.0
0.45,-0.0
0.57,-0.0
0.3,0.63
0.33,0.63
0.36,0.63
0.39,0.63
0.42,0.63
0.45,0.63
0.48,0.63
0.51,0.63
0.54,0.63
0.57,0.63
0.6,0.63
0.36,0.6
0.48,0.6
0.51,0.6
0.54,0.6
0.6,0.6
0.33,0.57
0.39,0.57
0.42,0.57
0.45,0.57
0.57,0.57
0.36,0.54
0.48,0.54
0.51,0.54
0.54,0.54
0.6,0.54
0.36,0.51
0.48,0.51
0.51,0.51
0.54,0.51
0.6,0.51
0.36,0.48
0.48,0.48
0.51,0.48
0.54,0.48
0.6,0.48
0.33,0.45
0.39,0.45
0.42,0.45
0.45,0.45
0.57,0.45
0.33,0.42
0.39,0.42
0.42,0.42
0.45,0.42
0.57,0.42
0.33,0.39
0.39,0.39
0.42,0.39
0.45,0.39
0.57,0.39
0.36,0.36
0.48,0.36
0.51,0.36
0.54,0.36
0.6,0.36
0.33,0.33
0.39,0.33
0.42,0.33
0.45,0.33
0.57,0.33
0.0,0.3
0.03,0.3
0.06,0.3
0.09,0.3
0.12,0.3
0.15,0.3
0.18,0.3
0.21,0.3
0.24,0.3
0.27,0.3
0.03,0.27
0.15,0.27
0.18,0.27
0.21,0.27
0.27,0.27
0.0,0.24
0.06,0.24
0.09,0.24
0.12,0.24
0.24,0.24
0.03,0.21
0.15,0.21
0.18,0.21
0.21,0.21
0.27,0.21
0.03,0.18
0.15,0.18
0.18,0.18
0.21,0.18
0.27,0.18
0.03,0.15
0.15,0.15
0.18,0.15
0.21,0.15
0.27,0.15
0.0,0.12
0.06,0.12
0.09,0.12
0.12,0.12
0.24,0.12
0.0,0.09
0.06,0.09
0.09,0.09
0.12,0.09
0.24,0.09
0.0,0.06
0.06,0.06
0.09,0.06
0.12,0.06
0.24,0.06
0.03,0.03
0.15,0.03
0.18,0.03
0.21,0.03
0.27,0.03
0.0,-0.0
0.06,-0.0
0.09,-0.0
0.12,-0.0
0.24,-0.0
0.0,0.63
0.03,0.63
0.06,0.63
0.09,0.63
0.12,0.63
0.15,0.63
0.18,0.63
0.21,0.63
0.24,0.63
0.27,0.63
0.03,0.6
0.15,0.6
0.18,0.6
0.21,0.6
0.27,0.6
0.0,0.57
0.06,0.57
0.09,0.57
0.12,0.57
0.24,0.57
0.03,0.54
0.15,0.54
0.18,0.54
0.21,0.54
0.27,0.54
0.03,0.51
0.15,0.51
0.18,0.51
0.21,0.51
0.27,0.51
0.03,0.48
0.15,0.48
0.18,0.48
0.21,0.48
0.27,0.48
0.0,0.45
0.06,0.45
0.09,0.45
0.12,0.45
0.24,0.45
0.0,0.42
0.06,0.42
0.09,0.42
0.12,0.42
0.24,0.42
0.0,0.39
0.06,0.39
0.09,0.39
0.12,0.39
0.24,0.39
0.03,0.36
0.15,0.36
0.18,0.36
0.21,0.36
0.27,0.36
0.0,0.33
0.06,0.33
0.09,0.33
0.12,0.33
0.24,0.33
