40.8366,40.8366
41.1607,40.8366
41.4848,40.8366
41.8089,40.8366
42.133,40.8366
42.4571,40.8366
42.7812,40.8366
43.1053,40.8366
43.4294,40.8366
43.7535,40.8366
44.0776,40.8366
44.4017,40.8366
44.7258,40.8366
45.0499,40.8366
45.374,40.8366
45.6981,40.8366
46.0222,40.8366
46.3463,40.8366
46.6704,40.8366
46.9945,40.8366
47.3186,40.8366
47.6427,40.8366
47.9668,40.8366
48.2909,40.8366
48.615,40.8366
48.9391,40.8366
49.2632,40.8366
49.5873,40.8366
49.9114,40.8366
50.2355,40.8366
50.5596,40.8366
50.8837,40.8366
51.2078,40.8366
51.5319,40.8366
51.856,40.8366
52.1801,40.8366
52.5042,40.8366
52.8283,40.8366
53.1524,40.8366
53.4765,40.8366
53.8006,40.8366
54.1247,40.8366
54.4488,40.8366
54.7729,40.8366
55.097,40.8366
55.4211,40.8366
55.7452,40.8366
56.0693,40.8366
56.3934,40.8366
56.7175,40.8366
57.0416,40.8366
57.3657,40.8366
57.6898,40.8366
58.0139,40.8366
58.338,40.8366
58.6621,40.8366
58.9862,40.8366
59.3103,40.8366
59.6344,40.8366
59.9585,40.8366
60.2826,40.8366
60.6067,40.8366
60.9308,40.8366
61.2549,40.8366
61.579,40.8366
61.9031,40.8366
62.2272,40.8366
62.5513,40.8366
62.8754,40.8366
63.1995,40.8366
63.5236,40.8366
63.8477,40.8366
64.1718,40.8366
64.4959,40.8366
64.82,40.8366
65.1441,40.8366
65.4682,40.8366
65.7923,40.8366
66.1164,40.8366
66.4405,40.8366
66.7646,40.8366
67.0887,40.8366
67.4128,40.8366
67.7369,40.8366
68.061,40.8366
68.3851,40.8366
68.7092,40.8366
69.0333,40.8366
69.3574,40.8366
69.6815,40.8366
70.0056,40.8366
70.3297,40.8366
70.6538,40.8366
70.9779,40.8366
71.302,40.8366
71.6261,40.8366
71.9502,40.8366
72.2743,40.8366
72.5984,40.8366
72.9225,40.8366
73.2466,40.8366
73.5707,40.8366
73.8948,40.8366
74.2189,40.8366
74.543,40.8366
74.8671,40.8366
75.1912,40.8366
75.5153,40.8366
75.8394,40.8366
76.1635,40.8366
76.4876,40.8366
76.8117,40.8366
77.1358,40.8366
77.4599,40.8366
77.784,40.8366
78.1081,40.8366
78.4322,40.8366
78.7563,40.8366
79.0804,40.8366
79.4045,40.8366
79.7286,40.8366
80.0527,40.8366
80.3768,40.8366
80.7009,40.8366
81.025,40.8366
81.3491,40.8366
81.6732,40.8366
41.8089,40.5125
42.4571,40.5125
42.7812,40.5125
43.1053,40.5125
44.0776,40.5125
44.7258,40.5125
45.374,40.5125
47.3186,40.5125
48.2909,40.5125
48.615,40.5125
49.5873,40.5125
49.9114,40.5125
50.2355,40.5125
51.5319,40.5125
53.4765,40.5125
53.8006,40.5125
54.7729,40.5125
55.4211,40.5125
55.7452,40.5125
56.3934,40.5125
57.3657,40.5125
