0.0,0.623
0.0065,0.623
0.013,0.623
0.0195,0.623
0.026,0.623
0.0324,0.623
0.0389,0.623
0.0454,0.623
0.0519,0.623
0.0584,0.623
0.0649,0.623
0.0714,0.623
0.0779,0.623
0.0844,0.623
0.0909,0.623
0.0974,0.623
0.1038,0.623
0.1103,0.623
0.1168,0.623
0.1233,0.623
0.1298,0.623
0.1363,0.623
0.1428,0.623
0.1493,0.623
0.1558,0.623
0.1623,0.623
0.1687,0.623
0.1752,0.623
0.1817,0.623
0.1882,0.623
0.1947,0.623
0.2012,0.623
0.2077,0.623
0.2142,0.623
0.2207,0.623
0.2271,0.623
0.2336,0.623
0.2401,0.623
0.2466,0.623
0.2531,0.623
0.2596,0.623
0.2661,0.623
0.2726,0.623
0.2791,0.623
0.2856,0.623
0.2921,0.623
0.2985,0.623
0.305,0.623
0.3115,0.623
0.318,0.623
0.3245,0.623
0.331,0.623
0.3375,0.623
0.344,0.623
0.3505,0.623
0.3569,0.623
0.3634,0.623
0.3699,0.623
0.3764,0.623
0.3829,0.623
0.3894,0.623
0.3959,0.623
0.4024,0.623
0.4089,0.623
0.4154,0.623
0.4219,0.623
0.4283,0.623
0.4348,0.623
0.4413,0.623
0.4478,0.623
0.4543,0.623
0.4608,0.623
0.4673,0.623
0.4738,0.623
0.4803,0.623
0.4868,0.623
0.4932,0.623
0.4997,0.623
0.5062,0.623
0.5127,0.623
0.5192,0.623
0.5257,0.623
0.5322,0.623
0.5387,0.623
0.5452,0.623
0.5516,0.623
0.5581,0.623
0.5646,0.623
0.5711,0.623
0.5776,0.623
0.5841,0.623
0.5906,0.623
0.5971,0.623
0.6036,0.623
0.6101,0.623
0.6166,0.623
0.623,0.623
0.0324,0.6166
0.0454,0.6166
0.0649,0.6166
0.0844,0.6166
0.0909,0.6166
0.0974,0.6166
0.1103,0.6166
0.1233,0.6166
0.1298,0.6166
0.1363,0.6166
0.1493,0.6166
0.1687,0.6166
0.1817,0.6166
0.1882,0.6166
0.1947,0.6166
0.2207,0.6166
0.2401,0.6166
0.2466,0.6166
0.2531,0.6166
0.2596,0.6166
0.2661,0.6166
0.2726,0.6166
0.2921,0.6166
0.2985,0.6166
0.331,0.6166
0.3375,0.6166
0.3569,0.6166
0.3634,0.6166
0.3699,0.6166
0.3764,0.6166
0.3829,0.6166
0.3894,0.6166
0.4089,0.6166
0.4348,0.6166
0.4413,0.6166
0.4478,0.6166
0.4608,0.6166
0.4803,0.6166
0.4932,0.6166
0.4997,0.6166
0.5062,0.6166
0.5192,0.6166
0.5322,0.6166
0.5387,0.6166
0.5452,0.6166
0.5646,0.6166
0.5841,0.6166
0.5971,0.6166
0.0324,0.6101
0.0454,0.6101
0.0649,0.6101
0.0844,0.6101
0.0909,0.6101
0.0974,0.6101
0.1103,0.6101
0.1233,0.6101
0.1298,0.6101
0.1363,0.6101
0.1493,0.6101
0.1687,0.6101
0.1817,0.6101
0.1882,0.6101
0.1947,0.6101
0.2207,0.6101
0.2401,0.6101
0.2466,0.6101
0.2531,0.6101
0.2596,0.6101
0.2661,0.6101
0.2726,0.6101
0.2921,0.6101
0.2985,0.6101
0.331,0.6101
0.3375,0.6101
0.3569,0.6101
0.3634,0.6101
0.3699,0.6101
0.3764,0.6101
0.3829,0.6101
0.3894,0.6101
0.4089,0.6101
0.4348,0.6101
0.4413,0.6101
0.4478,0.6101
0.4608,0.6101
0.4803,0.6101
0.4932,0.6101
0.4997,0.6101
0.5062,0.6101
0.5192,0.6101
0.5322,0.6101
0.5387,0.6101
0.5452,0.6101
0.5646,0.6101
0.5841,0.6101
0.5971,0.6101
0.0324,0.6036
0.0454,0.6036
0.0649,0.6036
0.0844,0.6036
0.0909,0.6036
0.0974,0.6036
0.1103,0.6036
0.1233,0.6036
0.1298,0.6036
0.1363,0.6036
0.1493,0.6036
0.1687,0.6036
0.1817,0.6036
0.1882,0.6036
0.1947,0.6036
0.2207,0.6036
0.2401,0.6036
0.2466,0.6036
0.2531,0.6036
0.2596,0.6036
0.2661,0.6036
0.2726,0.6036
0.2921,0.6036
0.2985,0.6036
0.331,0.6036
0.3375,0.6036
0.3569,0.6036
0.3634,0.6036
0.3699,0.6036
0.3764,0.6036
0.3829,0.6036
0.3894,0.6036
0.4089,0.6036
0.4348,0.6036
0.4413,0.6036
0.4478,0.6036
0.4608,0.6036
0.4803,0.6036
0.4932,0.6036
0.4997,0.6036
0.5062,0.6036
0.5192,0.6036
0.5322,0.6036
0.5387,0.6036
0.5452,0.6036
0.5646,0.6036
0.5841,0.6036
0.5971,0.6036
0.0324,0.5971
0.0454,0.5971
0.0649,0.5971
0.0844,0.5971
0.0909,0.5971
0.0974,0.5971
0.1103,0.5971
0.1233,0.5971
0.1298,0.5971
0.1363,0.5971
0.1493,0.5971
0.1687,0.5971
0.1817,0.5971
0.1882,0.5971
0.1947,0.5971
0.2207,0.5971
0.2401,0.5971
0.2466,0.5971
0.2531,0.5971
0.2596,0.5971
0.2661,0.5971
0.2726,0.5971
0.2921,0.5971
0.2985,0.5971
0.331,0.5971
0.3375,0.5971
0.3569,0.5971
0.3634,0.5971
0.3699,0.5971
0.3764,0.5971
0.3829,0.5971
0.3894,0.5971
0.4089,0.5971
0.4348,0.5971
0.4413,0.5971
0.4478,0.5971
0.4608,0.5971
0.4803,0.5971
0.4932,0.5971
0.4997,0.5971
0.5062,0.5971
0.5192,0.5971
0.5322,0.5971
0.5387,0.5971
0.5452,0.5971
0.5646,0.5971
0.5841,0.5971
0.5971,0.5971
0.0065,0.5906
0.013,0.5906
0.0195,0.5906
0.026,0.5906
0.0389,0.5906
0.0519,0.5906
0.0584,0.5906
0.0714,0.5906
0.0779,0.5906
0.1038,0.5906
0.1168,0.5906
0.1428,0.5906
0.1558,0.5906
0.1623,0.5906
0.1752,0.5906
0.2012,0.5906
0.2077,0.5906
0.2142,0.5906
0.2271,0.5906
0.2336,0.5906
0.2791,0.5906
0.2856,0.5906
0.305,0.5906
0.3115,0.5906
0.318,0.5906
0.3245,0.5906
0.344,0.5906
0.3505,0.5906
0.3959,0.5906
0.4024,0.5906
0.4154,0.5906
0.4219,0.5906
0.4283,0.5906
0.4543,0.5906
0.4673,0.5906
0.4738,0.5906
0.4868,0.5906
0.5127,0.5906
0.5257,0.5906
0.5516,0.5906
0.5581,0.5906
0.5711,0.5906
0.5776,0.5906
0.5906,0.5906
0.6036,0.5906
0.6101,0.5906
0.6166,0.5906
0.623,0.5906
0.0324,0.5841
0.0454,0.5841
0.0649,0.5841
0.0844,0.5841
0.0909,0.5841
0.0974,0.5841
0.1103,0.5841
0.1233,0.5841
0.1298,0.5841
0.1363,0.5841
0.1493,0.5841
0.1687,0.5841
0.1817,0.5841
0.1882,0.5841
0.1947,0.5841
0.2207,0.5841
0.2401,0.5841
0.2466,0.5841
0.2531,0.5841
0.2596,0.5841
0.2661,0.5841
0.2726,0.5841
0.2921,0.5841
0.2985,0.5841
0.331,0.5841
0.3375,0.5841
0.3569,0.5841
0.3634,0.5841
0.3699,0.5841
0.3764,0.5841
0.3829,0.5841
0.3894,0.5841
0.4089,0.5841
0.4348,0.5841
0.4413,0.5841
0.4478,0.5841
0.4608,0.5841
0.4803,0.5841
0.4932,0.5841
0.4997,0.5841
0.5062,0.5841
0.5192,0.5841
0.5322,0.5841
0.5387,0.5841
0.5452,0.5841
0.5646,0.5841
0.5841,0.5841
0.5971,0.5841
0.0065,0.5776
0.013,0.5776
0.0195,0.5776
0.026,0.5776
0.0389,0.5776
